# x	y	u	v	mask
  1.6577	  0.8288	 -6.8324	 -1.9817	  0.0000
  1.8235	  0.8288	  0.1244	 -0.9223	  0.0000
  1.9892	  0.8288	 -1.4471	 -0.2324	  0.0000
  2.1550	  0.8288	 -0.6729	 -0.4536	  0.0000
  2.3208	  0.8288	 -1.1338	 -0.4669	  0.0000
  2.4865	  0.8288	 -0.1651	  0.0777	  0.0000
  2.6523	  0.8288	 -0.2418	 -0.0188	  0.0000
  2.8181	  0.8288	 -0.8801	  0.1689	  1.0000
  2.9838	  0.8288	  0.0749	  0.1528	  0.0000
  3.1496	  0.8288	 -0.1192	  0.0887	  0.0000
  3.3154	  0.8288	 -0.0254	 -4.6308	  0.0000
  3.4811	  0.8288	  1.1127	  1.0780	  0.0000
  3.6469	  0.8288	  0.0252	  0.0014	  0.0000
  3.8127	  0.8288	  0.0015	 -0.0157	  0.0000
  3.9785	  0.8288	  4.1938	 -3.1019	  0.0000
  4.1442	  0.8288	 -0.1249	 -0.0625	  0.0000
  4.3100	  0.8288	 -0.5505	 -0.1140	  0.0000
  4.4758	  0.8288	 -0.0837	 -0.0757	  0.0000
  4.6415	  0.8288	 -0.0543	  0.0613	  0.0000
  4.8073	  0.8288	 -0.2009	  0.1352	  0.0000
  4.9731	  0.8288	  0.0246	  0.4319	  0.0000
  5.1388	  0.8288	  0.2079	  0.3802	  1.0000
  5.3046	  0.8288	  0.0700	 -0.2533	  0.0000
  5.4704	  0.8288	  0.0330	  0.1309	  0.0000
  5.6361	  0.8288	 -0.0159	  0.1421	  0.0000
  5.8019	  0.8288	  0.0092	  0.1992	  0.0000
  5.9677	  0.8288	 -0.0623	  0.1700	  0.0000
  6.1334	  0.8288	  0.0168	  0.0082	  0.0000
  6.2992	  0.8288	  0.1121	  0.1232	  0.0000
  6.4650	  0.8288	 -0.0059	  0.0136	  0.0000
  0.1658	  0.6631	 -0.0268	  0.4621	  0.0000
  0.3315	  0.6631	 -0.3329	  0.0083	  0.0000
  0.4973	  0.6631	 -0.0272	 -0.1557	  0.0000
  0.6631	  0.6631	  0.0816	 -0.2326	  0.0000
  0.8288	  0.6631	 -0.5607	 -3.6837	  0.0000
  0.9946	  0.6631	  0.4843	 -0.4941	  0.0000
  1.1604	  0.6631	  0.0274	 -0.1809	  0.0000
  1.3262	  0.6631	  5.8498	  3.8751	  0.0000
  1.4919	  0.6631	 -7.6647	  0.8523	  0.0000
  1.6577	  0.6631	 -1.5773	  6.6524	  0.0000
  1.8235	  0.6631	 -2.6623	  0.3464	  0.0000
  1.9892	  0.6631	 -1.9121	 -0.3895	  0.0000
  2.1550	  0.6631	 -0.1391	  0.0241	  0.0000
  2.3208	  0.6631	 -0.6224	  0.1934	  0.0000
  2.4865	  0.6631	 -6.1484	 -0.1133	  0.0000
  2.6523	  0.6631	 -0.6705	 -0.1349	  0.0000
  2.8181	  0.6631	 -0.1699	  0.4104	  0.0000
  2.9838	  0.6631	 -0.0692	  0.1082	  0.0000
  3.1496	  0.6631	 -0.1598	 -4.2307	  0.0000
  3.3154	  0.6631	 -2.2608	 -6.3690	  0.0000
  3.4811	  0.6631	 -0.0031	  0.2360	  0.0000
  3.6469	  0.6631	  0.0162	 -0.0076	  0.0000
  3.8127	  0.6631	  0.0056	  0.0315	  0.0000
  3.9785	  0.6631	  2.0928	  7.4586	  0.0000
  4.1442	  0.6631	 -0.0079	 -0.0135	  0.0000
  4.3100	  0.6631	 -0.1097	 -0.2583	  0.0000
  4.4758	  0.6631	 -0.2589	  0.3519	  1.0000
  4.6415	  0.6631	  3.4593	  5.2926	  0.0000
  4.8073	  0.6631	  0.3856	  1.4034	  0.0000
  4.9731	  0.6631	  2.0211	  1.6818	  0.0000
  5.1388	  0.6631	  1.8712	  1.6569	  0.0000
  5.3046	  0.6631	 -0.0150	  0.0553	  0.0000
  5.4704	  0.6631	 -0.0473	  0.0650	  0.0000
  5.6361	  0.6631	 -0.0248	  0.0964	  0.0000
  5.8019	  0.6631	  0.0714	  0.1245	  0.0000
  5.9677	  0.6631	 -4.2535	 -0.0816	  0.0000
  6.1334	  0.6631	 -0.1374	  0.0443	  0.0000
  6.2992	  0.6631	  0.5268	  0.0576	  0.0000
  6.4650	  0.6631	 -0.0055	 -0.0206	  0.0000
  0.1658	  0.4973	 -0.0416	  0.2102	  0.0000
  0.3315	  0.4973	 -0.1968	  0.0233	  0.0000
  0.4973	  0.4973	  0.0079	 -0.0708	  0.0000
  0.6631	  0.4973	 -0.7142	 -0.1671	  0.0000
  0.8288	  0.4973	 -0.0823	 -0.0909	  0.0000
  0.9946	  0.4973	  0.1556	 -0.0514	  0.0000
  1.1604	  0.4973	  1.8276	 -0.0185	  0.0000
  1.3262	  0.4973	  0.2311	  7.0859	  0.0000
  1.4919	  0.4973	 -1.1173	  7.1002	  0.0000
  1.6577	  0.4973	 -0.9432	  0.5462	  0.0000
  1.8235	  0.4973	 -3.0295	 -0.3885	  0.0000
  1.9892	  0.4973	 -1.0529	  0.1139	  1.0000
  2.1550	  0.4973	  0.1399	  0.0558	  0.0000
  2.3208	  0.4973	 -1.1340	 -0.1066	  1.0000
  2.4865	  0.4973	 -6.3912	  0.0418	  0.0000
  2.6523	  0.4973	 -4.4885	 -0.0325	  0.0000
  2.8181	  0.4973	 -0.1321	  0.2677	  0.0000
  2.9838	  0.4973	 -4.8179	 -0.2185	  0.0000
  3.1496	  0.4973	 -0.6259	 -0.2548	  0.0000
  3.3154	  0.4973	 -0.1131	 -4.2710	  0.0000
  3.4811	  0.4973	 -0.0044	 -3.1975	  0.0000
  3.6469	  0.4973	  0.0149	  0.0125	  0.0000
  3.8127	  0.4973	  0.0068	  0.0536	  0.0000
  3.9785	  0.4973	 -6.4019	 -0.1954	  0.0000
  4.1442	  0.4973	 -2.7538	  4.9439	  0.0000
  4.3100	  0.4973	 -0.0521	  0.4594	  1.0000
  4.4758	  0.4973	 -7.1186	  0.1535	  0.0000
  4.6415	  0.4973	  0.0256	  0.0285	  0.0000
  4.8073	  0.4973	  0.1151	  0.0415	  0.0000
  4.9731	  0.4973	  0.3535	  0.4596	  1.0000
  5.1388	  0.4973	  0.2187	  0.2594	  1.0000
  5.3046	  0.4973	 -0.0080	  0.0668	  0.0000
  5.4704	  0.4973	  0.0215	  0.0423	  0.0000
  5.6361	  0.4973	 -0.0082	  0.0226	  0.0000
  5.8019	  0.4973	  0.0332	  0.1189	  0.0000
  5.9677	  0.4973	 -4.8252	  0.0769	  0.0000
  6.1334	  0.4973	 -0.4455	  0.1644	  1.0000
  6.2992	  0.4973	 -0.0328	  0.4171	  0.0000
  6.4650	  0.4973	 -0.0030	  0.0255	  0.0000
  0.1658	  0.3315	 -0.0467	  0.2254	  0.0000
  0.3315	  0.3315	 -0.0703	  0.1009	  0.0000
  0.4973	  0.3315	 -0.0006	  0.0348	  0.0000
  0.6631	  0.3315	 -0.1920	 -0.0526	  0.0000
  0.8288	  0.3315	 -0.0483	 -0.0404	  0.0000
  0.9946	  0.3315	  0.0576	 -0.0208	  0.0000
  1.1604	  0.3315	  0.6772	  0.0947	  0.0000
  1.3262	  0.3315	 -4.8064	  2.0056	  0.0000
  1.4919	  0.3315	 -5.0124	  1.0195	  0.0000
  1.6577	  0.3315	 -0.0765	  0.0212	  0.0000
  1.8235	  0.3315	 -0.0536	 -0.0038	  0.0000
  1.9892	  0.3315	 -0.0238	 -0.1019	  0.0000
  2.1550	  0.3315	 -1.3066	 -0.0217	  1.0000
  2.3208	  0.3315	 -1.2345	 -0.0786	  1.0000
  2.4865	  0.3315	  0.1114	 -0.0827	  0.0000
  2.6523	  0.3315	  0.2899	 -0.0697	  0.0000
  2.8181	  0.3315	 -1.4620	 -0.7652	  1.0000
  2.9838	  0.3315	 -2.9286	 -0.4365	  0.0000
  3.1496	  0.3315	 -0.7495	 -0.3371	  0.0000
  3.3154	  0.3315	 -0.0007	  0.1206	  0.0000
  3.4811	  0.3315	  0.0026	 -0.0897	  0.0000
  3.6469	  0.3315	  0.0037	 -0.1114	  0.0000
  3.8127	  0.3315	  0.0004	  0.0214	  0.0000
  3.9785	  0.3315	  0.4022	  0.0785	  0.0000
  4.1442	  0.3315	  1.8317	  0.0662	  0.0000
  4.3100	  0.3315	  0.2162	 -4.4360	  0.0000
  4.4758	  0.3315	 -0.2815	  0.0612	  0.0000
  4.6415	  0.3315	 -0.0325	  0.0539	  0.0000
  4.8073	  0.3315	  0.0642	  0.0001	  0.0000
  4.9731	  0.3315	  0.2138	 -0.0296	  0.0000
  5.1388	  0.3315	  0.0602	 -0.0067	  0.0000
  5.3046	  0.3315	  0.0040	  0.0617	  0.0000
  5.4704	  0.3315	  0.0065	  0.0749	  0.0000
  5.6361	  0.3315	  0.0006	  0.0381	  0.0000
  5.8019	  0.3315	 -0.0251	  0.0341	  0.0000
  5.9677	  0.3315	 -0.5613	  0.1878	  1.0000
  6.1334	  0.3315	 -0.4113	  1.9041	  0.0000
  6.2992	  0.3315	 -0.0577	  0.0246	  0.0000
  6.4650	  0.3315	 -0.0009	 -0.0056	  0.0000
  0.1658	  0.1658	 -0.0264	  0.2544	  0.0000
  0.3315	  0.1658	 -0.0455	  0.2194	  0.0000
  0.4973	  0.1658	 -0.0877	  0.0464	  0.0000
  0.6631	  0.1658	 -0.1227	 -0.0550	  0.0000
  0.8288	  0.1658	 -0.0472	 -0.0626	  0.0000
  0.9946	  0.1658	  0.0062	 -0.0660	  0.0000
  1.1604	  0.1658	  0.1541	  0.0047	  0.0000
  1.3262	  0.1658	 -0.2188	  0.3388	  0.0000
  1.4919	  0.1658	 -4.4126	  0.4093	  0.0000
  1.6577	  0.1658	 -0.0803	  0.0385	  0.0000
  1.8235	  0.1658	 -0.0314	 -0.0065	  0.0000
  1.9892	  0.1658	 -0.6298	  0.0052	  1.0000
  2.1550	  0.1658	 -0.0074	 -0.0362	  0.0000
  2.3208	  0.1658	 -0.0411	  0.0408	  0.0000
  2.4865	  0.1658	 -0.0207	  0.0739	  0.0000
  2.6523	  0.1658	  0.5346	 -0.9530	  0.0000
  2.8181	  0.1658	 -0.0395	 -4.0919	  0.0000
  2.9838	  0.1658	  0.0761	 -4.4730	  0.0000
  3.1496	  0.1658	 -1.3783	 -0.0129	  0.0000
  3.3154	  0.1658	 -0.6807	  0.0157	  0.0000
  3.4811	  0.1658	  0.0082	 -0.0408	  0.0000
  3.6469	  0.1658	  0.0012	 -0.1177	  0.0000
  3.8127	  0.1658	  0.0088	 -0.0212	  0.0000
  3.9785	  0.1658	  0.5201	  0.1084	  0.0000
  4.1442	  0.1658	  0.1460	  0.1142	  0.0000
  4.3100	  0.1658	  3.6828	  0.7866	  0.0000
  4.4758	  0.1658	 -0.0058	 -0.1719	  0.0000
  4.6415	  0.1658	 -0.0362	 -0.1049	  0.0000
  4.8073	  0.1658	  0.0528	 -0.0635	  0.0000
  4.9731	  0.1658	  0.0134	 -0.0393	  0.0000
  5.1388	  0.1658	  0.0294	 -0.0441	  0.0000
  5.3046	  0.1658	 -0.0184	 -0.0385	  0.0000
  5.4704	  0.1658	 -0.0223	  0.0134	  0.0000
  5.6361	  0.1658	 -0.0019	  0.0069	  0.0000
  5.8019	  0.1658	 -0.0683	  0.0044	  0.0000
  5.9677	  0.1658	 -0.4940	  0.2343	  1.0000
  6.1334	  0.1658	 -0.4939	  0.2315	  1.0000
  6.2992	  0.1658	 -0.0164	  0.0418	  0.0000
  6.4650	  0.1658	 -0.0047	  0.0056	  0.0000
