# x	y	u	v	mask
  0.6631	  0.9946	 -2.4190	  5.3094	  0.0000
  0.8288	  0.9946	 -3.9572	  0.5049	  0.0000
  0.9946	  0.9946	 -3.9487	  0.5172	  0.0000
  1.1604	  0.9946	  1.3548	 -2.6450	  0.0000
  1.3262	  0.9946	 -2.9687	  3.3541	  0.0000
  1.4919	  0.9946	 -3.0843	  3.3518	  0.0000
  1.6577	  0.9946	 -0.5006	  5.3163	  0.0000
  1.8235	  0.9946	 -0.4937	  5.3150	  0.0000
  1.9892	  0.9946	 -2.5205	  1.6710	  0.0000
  2.1550	  0.9946	 -0.5522	 -1.0624	  0.0000
  2.3208	  0.9946	 -5.8778	 -0.4035	  0.0000
  2.4865	  0.9946	  1.3546	  3.7081	  0.0000
  2.6523	  0.9946	  1.3474	  3.7109	  0.0000
  2.8181	  0.9946	 -6.8190	 -2.6067	  0.0000
  2.9838	  0.9946	  3.1822	  0.5016	  0.0000
  3.1496	  0.9946	  2.5444	  0.7163	  0.0000
  3.3154	  0.9946	 -0.4305	  0.1983	  0.0000
  3.4811	  0.9946	 -7.2253	  7.5080	  0.0000
  3.6469	  0.9946	  0.0189	 -0.0031	  0.0000
  3.8127	  0.9946	  0.0176	 -0.0034	  0.0000
  3.9785	  0.9946	  0.5947	  0.1717	  0.0000
  4.1442	  0.9946	 -0.0906	  0.2267	  0.0000
  4.3100	  0.9946	 -0.2268	  0.5869	  0.0000
  4.4758	  0.9946	 -0.0526	  0.1341	  0.0000
  4.6415	  0.9946	 -0.2546	  0.3374	  0.0000
  4.8073	  0.9946	 -0.0586	  0.6333	  0.0000
  4.9731	  0.9946	 -0.0454	  0.0727	  0.0000
  5.1388	  0.9946	  0.0005	  0.1199	  0.0000
  5.3046	  0.9946	  0.0458	  0.0067	  0.0000
  5.4704	  0.9946	  0.0420	 -0.0106	  0.0000
  5.6361	  0.9946	 -0.0032	 -0.0182	  0.0000
  5.8019	  0.9946	  0.0311	 -0.0651	  0.0000
  5.9677	  0.9946	  0.0441	 -0.0636	  0.0000
  6.1334	  0.9946	 -0.0168	  0.0749	  0.0000
  6.2992	  0.9946	 -0.0181	  0.0930	  0.0000
  6.4650	  0.9946	 -0.0005	  0.0030	  0.0000
  0.1658	  0.8288	  0.0911	 -0.6329	  0.0000
  0.3315	  0.8288	 -0.2175	 -0.0715	  0.0000
  0.4973	  0.8288	 -0.1392	  0.0386	  0.0000
  0.6631	  0.8288	  0.2772	 -2.6462	  0.0000
  0.8288	  0.8288	  1.5306	  3.2024	  0.0000
  0.9946	  0.8288	  1.6524	  3.1936	  0.0000
  1.1604	  0.8288	 -0.0303	  0.0097	  0.0000
  1.3262	  0.8288	 -0.0287	  0.0108	  0.0000
  1.4919	  0.8288	  5.4704	  1.8782	  0.0000
  1.6577	  0.8288	 -3.6403	 -0.0618	  0.0000
  1.8235	  0.8288	 -2.0660	 -3.7058	  0.0000
  1.9892	  0.8288	 -2.0237	 -3.8188	  0.0000
  2.1550	  0.8288	  0.0637	 -3.6942	  0.0000
  2.3208	  0.8288	 -0.5225	  0.0102	  0.0000
  2.4865	  0.8288	 -1.6168	 -0.2231	  0.0000
  2.6523	  0.8288	 -1.6336	  0.2407	  0.0000
  2.8181	  0.8288	 -6.7223	 -2.5670	  0.0000
  2.9838	  0.8288	  3.0953	  0.1645	  0.0000
  3.1496	  0.8288	 -0.0735	 -1.4291	  0.0000
  3.3154	  0.8288	 -1.4939	  2.6915	  0.0000
  3.4811	  0.8288	  0.1522	  0.7305	  0.0000
  3.6469	  0.8288	  0.0212	  0.0015	  0.0000
  3.8127	  0.8288	  0.0068	 -0.0001	  0.0000
  3.9785	  0.8288	 -2.6524	  2.6764	  0.0000
  4.1442	  0.8288	 -0.1934	 -0.0914	  0.0000
  4.3100	  0.8288	 -1.6120	 -1.5326	  0.0000
  4.4758	  0.8288	 -0.1046	 -0.0812	  0.0000
  4.6415	  0.8288	 -0.4229	  0.0406	  0.0000
  4.8073	  0.8288	 -0.0942	  0.1118	  0.0000
  4.9731	  0.8288	  0.0756	  0.1708	  0.0000
  5.1388	  0.8288	  3.5144	  5.5390	  0.0000
  5.3046	  0.8288	  0.0468	 -0.0184	  0.0000
  5.4704	  0.8288	 -0.0152	  0.0788	  0.0000
  5.6361	  0.8288	 -0.0284	  0.0477	  0.0000
  5.8019	  0.8288	  0.0171	  0.0471	  0.0000
  5.9677	  0.8288	 -0.0766	 -2.1906	  0.0000
  6.1334	  0.8288	  0.0233	  0.1681	  0.0000
  6.2992	  0.8288	  0.0239	  0.1692	  0.0000
  6.4650	  0.8288	 -0.0031	  0.0021	  0.0000
  0.1658	  0.6631	 -0.0867	  0.1220	  0.0000
  0.3315	  0.6631	 -0.4128	  0.1294	  0.0000
  0.4973	  0.6631	 -0.1069	  0.0730	  0.0000
  0.6631	  0.6631	 -0.9562	 -4.5467	  0.0000
  0.8288	  0.6631	 -0.9801	 -4.5051	  0.0000
  0.9946	  0.6631	  2.0548	 -0.0771	  0.0000
  1.1604	  0.6631	 -0.0325	  0.0103	  0.0000
  1.3262	  0.6631	 -0.0234	  0.0117	  0.0000
  1.4919	  0.6631	 -0.6041	  0.9969	  0.0000
  1.6577	  0.6631	 -0.7036	  2.2131	  0.0000
  1.8235	  0.6631	 -0.4614	  0.4571	  0.0000
  1.9892	  0.6631	 -0.5864	  0.0970	  0.0000
  2.1550	  0.6631	  0.1576	 -3.2913	  0.0000
  2.3208	  0.6631	 -1.0597	 -0.0694	  0.0000
  2.4865	  0.6631	 -1.2697	 -0.2405	  0.0000
  2.6523	  0.6631	 -0.9549	  2.7346	  0.0000
  2.8181	  0.6631	  1.4385	  0.2010	  0.0000
  2.9838	  0.6631	  2.8799	  0.1990	  0.0000
  3.1496	  0.6631	 -0.4228	  0.1108	  0.0000
  3.3154	  0.6631	  0.0905	  0.3159	  0.0000
  3.4811	  0.6631	  0.0447	  0.0339	  0.0000
  3.6469	  0.6631	  0.0121	 -0.0045	  0.0000
  3.8127	  0.6631	 -0.0090	  0.0001	  0.0000
  3.9785	  0.6631	 -5.3411	  0.2441	  0.0000
  4.1442	  0.6631	 -0.0410	 -0.1839	  0.0000
  4.3100	  0.6631	 -0.5771	 -0.8398	  0.0000
  4.4758	  0.6631	 -0.0678	 -1.9626	  0.0000
  4.6415	  0.6631	 -0.3365	 -0.1457	  0.0000
  4.8073	  0.6631	 -0.1959	  0.4151	  0.0000
  4.9731	  0.6631	 -6.9676	 -2.4310	  0.0000
  5.1388	  0.6631	  2.0859	  1.4837	  0.0000
  5.3046	  0.6631	  0.0106	  0.0029	  0.0000
  5.4704	  0.6631	  0.0191	  0.0258	  0.0000
  5.6361	  0.6631	 -0.0072	  0.0302	  0.0000
  5.8019	  0.6631	 -0.0373	  0.0624	  0.0000
  5.9677	  0.6631	 -5.3613	 -0.1775	  0.0000
  6.1334	  0.6631	  0.9949	 -0.5458	  0.0000
  6.2992	  0.6631	  1.0449	 -0.4819	  0.0000
  6.4650	  0.6631	 -0.0060	  0.0013	  0.0000
  0.1658	  0.4973	 -0.1763	  0.2914	  0.0000
  0.3315	  0.4973	 -0.4390	  0.1614	  0.0000
  0.4973	  0.4973	  0.0217	 -0.2184	  0.0000
  0.6631	  0.4973	 -0.0124	 -0.2134	  0.0000
  0.8288	  0.4973	 -4.8664	 -0.7921	  0.0000
  0.9946	  0.4973	  1.9377	 -0.0253	  0.0000
  1.1604	  0.4973	  1.9312	 -0.0352	  0.0000
  1.3262	  0.4973	 -0.4529	  0.8666	  0.0000
  1.4919	  0.4973	 -0.8606	  0.6085	  0.0000
  1.6577	  0.4973	  2.7014	  2.5504	  0.0000
  1.8235	  0.4973	 -0.4378	  0.1159	  0.0000
  1.9892	  0.4973	  0.0218	  0.0317	  0.0000
  2.1550	  0.4973	  0.1083	  0.0751	  0.0000
  2.3208	  0.4973	 -0.8789	 -0.3436	  0.0000
  2.4865	  0.4973	 -7.5338	  0.0633	  0.0000
  2.6523	  0.4973	 -7.7513	 -0.9207	  0.0000
  2.8181	  0.4973	 -0.1600	  0.2112	  0.0000
  2.9838	  0.4973	 -3.8089	 -0.0320	  0.0000
  3.1496	  0.4973	 -0.4838	  5.2852	  0.0000
  3.3154	  0.4973	  2.5809	 -7.0745	  0.0000
  3.4811	  0.4973	  0.0043	 -0.0112	  0.0000
  3.6469	  0.4973	  0.0140	 -0.0022	  0.0000
  3.8127	  0.4973	  0.0001	 -0.0013	  0.0000
  3.9785	  0.4973	 -6.4967	  0.1794	  0.0000
  4.1442	  0.4973	 -3.1876	  4.9548	  0.0000
  4.3100	  0.4973	 -0.6111	  0.0593	  0.0000
  4.4758	  0.4973	 -0.0647	 -0.0539	  0.0000
  4.6415	  0.4973	 -0.0074	  0.0163	  0.0000
  4.8073	  0.4973	 -0.0593	  0.0424	  0.0000
  4.9731	  0.4973	  0.2547	  0.0538	  0.0000
  5.1388	  0.4973	  2.0468	  1.4514	  0.0000
  5.3046	  0.4973	  0.0081	  0.0817	  0.0000
  5.4704	  0.4973	  0.0559	  0.0524	  0.0000
  5.6361	  0.4973	  0.0065	  0.0136	  0.0000
  5.8019	  0.4973	 -0.0500	 -0.0083	  0.0000
  5.9677	  0.4973	 -5.0690	 -0.5746	  0.0000
  6.1334	  0.4973	 -0.7381	 -0.1727	  0.0000
  6.2992	  0.4973	 -0.9161	 -0.2187	  0.0000
  6.4650	  0.4973	 -0.0005	  0.0064	  0.0000
  0.1658	  0.3315	 -0.1387	  0.0783	  0.0000
  0.3315	  0.3315	 -0.3467	  0.0054	  0.0000
  0.4973	  0.3315	  0.0483	 -0.0267	  0.0000
  0.6631	  0.3315	 -0.0871	 -0.0839	  0.0000
  0.8288	  0.3315	 -0.0006	 -0.0702	  0.0000
  0.9946	  0.3315	  1.5875	  0.4174	  0.0000
  1.1604	  0.3315	  1.8758	 -0.0134	  0.0000
  1.3262	  0.3315	 -6.0233	  1.9779	  0.0000
  1.4919	  0.3315	 -6.0095	  2.2760	  0.0000
  1.6577	  0.3315	 -0.0096	  0.0167	  0.0000
  1.8235	  0.3315	 -0.0092	  0.0348	  0.0000
  1.9892	  0.3315	 -2.4163	  1.1458	  0.0000
  2.1550	  0.3315	  6.9210	 -1.1137	  0.0000
  2.3208	  0.3315	 -0.0613	  1.0141	  0.0000
  2.4865	  0.3315	  0.3774	 -0.5329	  0.0000
  2.6523	  0.3315	  0.4536	 -0.5141	  0.0000
  2.8181	  0.3315	 -0.5302	 -0.3440	  0.0000
  2.9838	  0.3315	  1.2288	 -1.5303	  0.0000
  3.1496	  0.3315	  0.3477	 -0.7171	  0.0000
  3.3154	  0.3315	 -0.0275	  0.2256	  0.0000
  3.4811	  0.3315	 -0.0065	 -0.0062	  0.0000
  3.6469	  0.3315	  0.0124	  0.0007	  0.0000
  3.8127	  0.3315	  0.0108	  0.0073	  0.0000
  3.9785	  0.3315	  0.1186	  0.0366	  0.0000
  4.1442	  0.3315	  0.2010	  0.1160	  0.0000
  4.3100	  0.3315	  3.1896	  0.7098	  0.0000
  4.4758	  0.3315	 -0.1181	  0.0309	  0.0000
  4.6415	  0.3315	 -0.0656	  0.0142	  0.0000
  4.8073	  0.3315	 -0.0171	 -0.0084	  0.0000
  4.9731	  0.3315	  0.0274	 -0.0163	  0.0000
  5.1388	  0.3315	  0.0339	 -0.0123	  0.0000
  5.3046	  0.3315	 -0.0060	  0.0076	  0.0000
  5.4704	  0.3315	  0.0097	  0.0211	  0.0000
  5.6361	  0.3315	 -0.0018	  0.0077	  0.0000
  5.8019	  0.3315	 -0.0014	 -0.0117	  0.0000
  5.9677	  0.3315	 -5.2264	 -0.0935	  0.0000
  6.1334	  0.3315	 -0.9219	 -0.1256	  0.0000
  6.2992	  0.3315	 -0.0428	  0.0014	  0.0000
  6.4650	  0.3315	 -0.0004	  0.0029	  0.0000
  0.1658	  0.1658	  0.3212	 -0.1559	  0.0000
  0.3315	  0.1658	 -0.6670	  0.8335	  0.0000
  0.4973	  0.1658	 -0.0793	  0.1866	  0.0000
  0.6631	  0.1658	 -0.1184	 -0.0868	  0.0000
  0.8288	  0.1658	 -0.0060	 -0.0719	  0.0000
  0.9946	  0.1658	  0.0143	 -0.1398	  0.0000
  1.1604	  0.1658	 -0.0626	  1.0357	  0.0000
  1.3262	  0.1658	 -6.0377	  1.8456	  0.0000
  1.4919	  0.1658	 -5.9927	  2.0524	  0.0000
  1.6577	  0.1658	 -0.0096	  0.0167	  0.0000
  1.8235	  0.1658	 -0.0032	  0.0306	  0.0000
  1.9892	  0.1658	 -2.1370	  1.4184	  0.0000
  2.1550	  0.1658	 -0.0230	 -0.0067	  0.0000
  2.3208	  0.1658	 -0.0263	  0.0371	  0.0000
  2.4865	  0.1658	  0.0135	  0.0653	  0.0000
  2.6523	  0.1658	  0.4447	 -0.7471	  0.0000
  2.8181	  0.1658	  0.1424	 -4.3211	  0.0000
  2.9838	  0.1658	 -0.1026	 -4.4265	  0.0000
  3.1496	  0.1658	  5.1017	 -1.3806	  0.0000
  3.3154	  0.1658	  0.3474	 -0.6911	  0.0000
  3.4811	  0.1658	 -0.0039	 -0.0031	  0.0000
  3.6469	  0.1658	  0.0069	 -0.0030	  0.0000
  3.8127	  0.1658	  0.0112	  0.0017	  0.0000
  3.9785	  0.1658	  0.3166	  0.1950	  0.0000
  4.1442	  0.1658	 -0.2186	 -3.1123	  0.0000
  4.3100	  0.1658	  3.1749	  0.9565	  0.0000
  4.4758	  0.1658	 -0.1161	 -0.6392	  0.0000
  4.6415	  0.1658	 -0.0441	 -0.1038	  0.0000
  4.8073	  0.1658	 -0.0287	 -0.0596	  0.0000
  4.9731	  0.1658	  0.0001	 -0.0378	  0.0000
  5.1388	  0.1658	  0.0223	 -0.0395	  0.0000
  5.3046	  0.1658	 -0.0136	 -0.0356	  0.0000
  5.4704	  0.1658	 -0.0189	  0.0064	  0.0000
  5.6361	  0.1658	  0.0009	 -0.0012	  0.0000
  5.8019	  0.1658	 -0.0602	 -0.0318	  0.0000
  5.9677	  0.1658	 -1.0045	 -0.0911	  0.0000
  6.1334	  0.1658	 -1.0049	 -0.0914	  0.0000
  6.2992	  0.1658	 -0.0064	  0.0172	  0.0000
  6.4650	  0.1658	  0.0010	  0.0070	  0.0000
