# x	y	u	v	mask
  0.1658	  4.8073	  0.0048	  0.0440	  0.0000
  0.3315	  4.8073	  0.0007	  0.0288	  0.0000
  0.4973	  4.8073	  0.0034	  0.0246	  0.0000
  0.6631	  4.8073	  0.0022	  0.0178	  0.0000
  0.8288	  4.8073	  0.0075	  0.0120	  0.0000
  0.9946	  4.8073	  0.0102	  0.0031	  0.0000
  1.1604	  4.8073	  0.0120	  0.0016	  0.0000
  1.3262	  4.8073	  0.0441	  0.0164	  0.0000
  1.4919	  4.8073	  0.0217	  0.0164	  0.0000
  1.6577	  4.8073	 -0.0178	 -0.0079	  0.0000
  1.8235	  4.8073	 -0.0077	 -0.0006	  0.0000
  1.9892	  4.8073	 -0.0040	  0.0095	  0.0000
  2.1550	  4.8073	  0.0006	  0.0088	  0.0000
  2.3208	  4.8073	 -0.0006	  0.0075	  0.0000
  2.4865	  4.8073	  0.0021	  0.0058	  0.0000
  2.6523	  4.8073	 -0.0007	  0.0034	  0.0000
  2.8181	  4.8073	 -0.0021	  0.0008	  0.0000
  2.9838	  4.8073	  0.0002	  0.0002	  0.0000
  3.1496	  4.8073	 -0.0002	  0.0027	  0.0000
  3.3154	  4.8073	  0.0037	  0.0036	  0.0000
  3.4811	  4.8073	  0.0010	  0.0039	  0.0000
  3.6469	  4.8073	 -0.0001	  0.0043	  0.0000
  3.8127	  4.8073	  0.0028	  0.0037	  0.0000
  3.9785	  4.8073	  0.0006	  0.0036	  0.0000
  4.1442	  4.8073	 -0.0003	  0.0042	  0.0000
  4.3100	  4.8073	 -0.0028	  0.0017	  0.0000
  4.4758	  4.8073	  0.0018	 -0.0042	  0.0000
  4.6415	  4.8073	  0.0042	 -0.0074	  0.0000
  4.8073	  4.8073	  0.0120	 -0.0042	  0.0000
  4.9731	  4.8073	  0.0155	 -0.0024	  0.0000
  5.1388	  4.8073	  0.0120	 -0.0050	  0.0000
  5.3046	  4.8073	  0.0355	 -0.0051	  0.0000
  5.4704	  4.8073	  0.0739	 -0.0354	  0.0000
  5.6361	  4.8073	  0.0033	 -0.0137	  0.0000
  5.8019	  4.8073	 -0.0022	 -0.0148	  0.0000
  5.9677	  4.8073	 -0.0057	 -0.0109	  0.0000
  6.1334	  4.8073	 -0.0098	 -0.0085	  0.0000
  6.2992	  4.8073	 -0.0086	 -0.0061	  0.0000
  6.4650	  4.8073	 -0.0107	 -0.0048	  0.0000
  0.1658	  4.6415	  0.0048	  0.0440	  0.0000
  0.3315	  4.6415	  0.0008	  0.0289	  0.0000
  0.4973	  4.6415	  0.0031	  0.0270	  0.0000
  0.6631	  4.6415	  0.0017	  0.0192	  0.0000
  0.8288	  4.6415	  0.0063	  0.0137	  0.0000
  0.9946	  4.6415	 -0.0109	  0.0017	  0.0000
  1.1604	  4.6415	  0.0543	 -0.0287	  0.0000
  1.3262	  4.6415	  0.0090	 -0.0121	  0.0000
  1.4919	  4.6415	 -0.0051	  0.0050	  0.0000
  1.6577	  4.6415	 -0.0027	  0.0012	  0.0000
  1.8235	  4.6415	 -0.0020	 -0.0075	  0.0000
  1.9892	  4.6415	 -0.0001	 -0.0002	  0.0000
  2.1550	  4.6415	  0.0030	  0.0049	  0.0000
  2.3208	  4.6415	 -0.0008	  0.0004	  0.0000
  2.4865	  4.6415	 -0.0022	 -0.0008	  0.0000
  2.6523	  4.6415	  0.0005	  0.0022	  0.0000
  2.8181	  4.6415	  0.0008	  0.0014	  0.0000
  2.9838	  4.6415	  0.0008	 -0.0002	  0.0000
  3.1496	  4.6415	 -0.0013	  0.0003	  0.0000
  3.3154	  4.6415	  0.0002	  0.0008	  0.0000
  3.4811	  4.6415	  0.0028	 -0.0020	  0.0000
  3.6469	  4.6415	 -0.0002	 -0.0027	  0.0000
  3.8127	  4.6415	  0.0007	  0.0016	  0.0000
  3.9785	  4.6415	 -0.0002	  0.0012	  0.0000
  4.1442	  4.6415	  0.0009	 -0.0007	  0.0000
  4.3100	  4.6415	  0.0007	 -0.0018	  0.0000
  4.4758	  4.6415	  0.0002	 -0.0026	  0.0000
  4.6415	  4.6415	  0.0033	 -0.0043	  0.0000
  4.8073	  4.6415	  0.0041	 -0.0075	  0.0000
  4.9731	  4.6415	  0.0046	 -0.0035	  0.0000
  5.1388	  4.6415	  0.0032	  0.0041	  0.0000
  5.3046	  4.6415	 -0.0054	 -0.0012	  0.0000
  5.4704	  4.6415	 -0.0394	 -0.0227	  0.0000
  5.6361	  4.6415	  0.0272	 -0.0633	  0.0000
  5.8019	  4.6415	 -0.0032	 -0.0100	  0.0000
  5.9677	  4.6415	 -0.0077	 -0.0076	  0.0000
  6.1334	  4.6415	 -0.0138	 -0.0059	  0.0000
  6.2992	  4.6415	 -0.0138	 -0.0037	  0.0000
  6.4650	  4.6415	 -0.0160	 -0.0051	  0.0000
  0.1658	  4.4758	  0.0002	  0.0171	  0.0000
  0.3315	  4.4758	 -0.0055	  0.0143	  0.0000
  0.4973	  4.4758	 -0.0045	  0.0160	  0.0000
  0.6631	  4.4758	 -0.0024	  0.0149	  0.0000
  0.8288	  4.4758	  0.0048	  0.0440	  0.0000
  0.9946	  4.4758	 -0.0070	 -0.0098	  0.0000
  1.1604	  4.4758	  0.0199	 -0.0058	  0.0000
  1.3262	  4.4758	  0.0008	 -0.0058	  0.0000
  1.4919	  4.4758	  0.0006	 -0.0034	  0.0000
  1.6577	  4.4758	  0.0057	  0.0009	  0.0000
  1.8235	  4.4758	 -0.0003	  0.0040	  0.0000
  1.9892	  4.4758	 -0.0025	  0.0059	  0.0000
  2.1550	  4.4758	  0.0001	  0.0009	  0.0000
  2.3208	  4.4758	 -0.0008	 -0.0021	  0.0000
  2.4865	  4.4758	 -0.0026	 -0.0012	  0.0000
  2.6523	  4.4758	  0.0002	 -0.0017	  0.0000
  2.8181	  4.4758	  0.0002	 -0.0026	  0.0000
  2.9838	  4.4758	  0.0013	 -0.0030	  0.0000
  3.1496	  4.4758	  0.0001	 -0.0024	  0.0000
  3.3154	  4.4758	 -0.0010	 -0.0015	  0.0000
  3.4811	  4.4758	  0.0007	 -0.0018	  0.0000
  3.6469	  4.4758	 -0.0005	 -0.0021	  0.0000
  3.8127	  4.4758	 -0.0005	 -0.0009	  0.0000
  3.9785	  4.4758	  0.0000	 -0.0011	  0.0000
  4.1442	  4.4758	 -0.0002	 -0.0025	  0.0000
  4.3100	  4.4758	  0.0012	 -0.0019	  0.0000
  4.4758	  4.4758	  0.0000	 -0.0017	  0.0000
  4.6415	  4.4758	  0.0004	 -0.0013	  0.0000
  4.8073	  4.4758	 -0.0003	 -0.0032	  0.0000
  4.9731	  4.4758	  0.0026	 -0.0039	  0.0000
  5.1388	  4.4758	  0.0007	  0.0038	  0.0000
  5.3046	  4.4758	 -0.0015	  0.0048	  0.0000
  5.4704	  4.4758	  0.0005	  0.0054	  0.0000
  5.6361	  4.4758	  0.0045	  0.0065	  0.0000
  5.8019	  4.4758	 -0.0442	 -0.0241	  0.0000
  5.9677	  4.4758	  0.0000	 -0.0000	  0.0000
  6.1334	  4.4758	 -0.0156	 -0.0068	  0.0000
  6.2992	  4.4758	 -0.0158	 -0.0059	  0.0000
  6.4650	  4.4758	 -0.0190	 -0.0083	  0.0000
  0.1658	  4.3100	 -0.0005	  0.0021	  0.0000
  0.3315	  4.3100	 -0.0073	  0.0043	  0.0000
  0.4973	  4.3100	 -0.0083	  0.0094	  0.0000
  0.6631	  4.3100	 -0.0050	  0.0132	  0.0000
  0.8288	  4.3100	  0.0048	  0.0440	  0.0000
  0.9946	  4.3100	 -0.0063	 -0.0082	  0.0000
  1.1604	  4.3100	  0.0123	 -0.0008	  0.0000
  1.3262	  4.3100	 -0.0012	  0.0009	  0.0000
  1.4919	  4.3100	  0.0048	 -0.0036	  0.0000
  1.6577	  4.3100	  0.0043	 -0.0027	  0.0000
  1.8235	  4.3100	 -0.0013	  0.0004	  0.0000
  1.9892	  4.3100	 -0.0020	  0.0028	  0.0000
  2.1550	  4.3100	 -0.0001	  0.0033	  0.0000
  2.3208	  4.3100	 -0.0009	  0.0003	  0.0000
  2.4865	  4.3100	 -0.0008	  0.0000	  0.0000
  2.6523	  4.3100	  0.0006	  0.0023	  0.0000
  2.8181	  4.3100	 -0.0011	  0.0015	  0.0000
  2.9838	  4.3100	  0.0013	  0.0002	  0.0000
  3.1496	  4.3100	  0.0007	  0.0005	  0.0000
  3.3154	  4.3100	 -0.0012	  0.0012	  0.0000
  3.4811	  4.3100	 -0.0016	  0.0005	  0.0000
  3.6469	  4.3100	  0.0005	  0.0025	  0.0000
  3.8127	  4.3100	 -0.0001	  0.0019	  0.0000
  3.9785	  4.3100	 -0.0008	 -0.0008	  0.0000
  4.1442	  4.3100	 -0.0028	  0.0005	  0.0000
  4.3100	  4.3100	  0.0004	  0.0018	  0.0000
  4.4758	  4.3100	  0.0010	  0.0027	  0.0000
  4.6415	  4.3100	 -0.0005	  0.0023	  0.0000
  4.8073	  4.3100	 -0.0002	  0.0024	  0.0000
  4.9731	  4.3100	  0.0043	  0.0030	  0.0000
  5.1388	  4.3100	  0.0013	  0.0034	  0.0000
  5.3046	  4.3100	 -0.0003	  0.0074	  0.0000
  5.4704	  4.3100	  0.0045	  0.0054	  0.0000
  5.6361	  4.3100	  0.0001	 -0.0076	  0.0000
  5.8019	  4.3100	 -0.0135	 -0.0053	  0.0000
  5.9677	  4.3100	 -0.0212	  0.0290	  0.0000
  6.1334	  4.3100	  0.0000	 -0.0000	  0.0000
  6.2992	  4.3100	 -0.0259	 -0.0050	  0.0000
  6.4650	  4.3100	 -0.0309	 -0.0075	  0.0000
  0.1658	  4.1442	 -0.0068	 -0.0088	  0.0000
  0.3315	  4.1442	 -0.0094	 -0.0051	  0.0000
  0.4973	  4.1442	 -0.0050	 -0.0017	  0.0000
  0.6631	  4.1442	 -0.0258	  0.0057	  0.0000
  0.8288	  4.1442	 -0.0215	  0.0139	  0.0000
  0.9946	  4.1442	  0.0096	  0.0280	  0.0000
  1.1604	  4.1442	  0.0084	  0.0276	  0.0000
  1.3262	  4.1442	  0.1454	  0.0601	  0.0000
  1.4919	  4.1442	 -0.0368	  0.0556	  0.0000
  1.6577	  4.1442	 -0.0344	 -0.0018	  0.0000
  1.8235	  4.1442	  0.0017	 -0.0015	  0.0000
  1.9892	  4.1442	  0.0093	  0.0019	  0.0000
  2.1550	  4.1442	  0.0037	  0.0018	  0.0000
  2.3208	  4.1442	 -0.0015	 -0.0004	  0.0000
  2.4865	  4.1442	  0.0005	 -0.0014	  0.0000
  2.6523	  4.1442	  0.0021	 -0.0004	  0.0000
  2.8181	  4.1442	 -0.0007	  0.0003	  0.0000
  2.9838	  4.1442	 -0.0005	 -0.0003	  0.0000
  3.1496	  4.1442	 -0.0025	 -0.0011	  0.0000
  3.3154	  4.1442	 -0.0043	 -0.0019	  0.0000
  3.4811	  4.1442	 -0.0053	 -0.0037	  0.0000
  3.6469	  4.1442	  0.0011	 -0.0021	  0.0000
  3.8127	  4.1442	  0.0011	  0.0004	  0.0000
  3.9785	  4.1442	 -0.0015	  0.0007	  0.0000
  4.1442	  4.1442	 -0.0042	  0.0004	  0.0000
  4.3100	  4.1442	  0.0009	 -0.0000	  0.0000
  4.4758	  4.1442	  0.0034	  0.0021	  0.0000
  4.6415	  4.1442	  0.0004	 -0.0003	  0.0000
  4.8073	  4.1442	  0.0001	 -0.0017	  0.0000
  4.9731	  4.1442	  0.0052	  0.0009	  0.0000
  5.1388	  4.1442	  0.0041	 -0.0002	  0.0000
  5.3046	  4.1442	  0.0010	 -0.0021	  0.0000
  5.4704	  4.1442	  0.0011	 -0.0069	  0.0000
  5.6361	  4.1442	 -0.0022	 -0.0032	  0.0000
  5.8019	  4.1442	 -0.0180	  0.0062	  0.0000
  5.9677	  4.1442	 -0.0050	  0.0023	  0.0000
  6.1334	  4.1442	 -0.0279	 -0.0524	  0.0000
  6.2992	  4.1442	 -0.0253	 -0.0037	  0.0000
  6.4650	  4.1442	 -0.0307	 -0.0078	  0.0000
  0.1658	  3.9785	 -0.0083	 -0.0154	  0.0000
  0.3315	  3.9785	 -0.0089	 -0.0116	  0.0000
  0.4973	  3.9785	 -0.0028	 -0.0070	  0.0000
  0.6631	  3.9785	 -0.0223	  0.0050	  0.0000
  0.8288	  3.9785	 -0.0197	  0.0180	  0.0000
  0.9946	  3.9785	  0.0141	  0.0373	  0.0000
  1.1604	  3.9785	  0.0172	  0.0404	  0.0000
  1.3262	  3.9785	  0.2252	  0.3047	  0.0000
  1.4919	  3.9785	 -0.0797	  0.0114	  0.0000
  1.6577	  3.9785	 -0.0987	  0.0034	  0.0000
  1.8235	  3.9785	 -5.2059	  0.5720	  0.0000
  1.9892	  3.9785	 -1.4664	  0.5180	  0.0000
  2.1550	  3.9785	 -0.0216	  0.0031	  0.0000
  2.3208	  3.9785	 -0.1560	 -0.0931	  0.0000
  2.4865	  3.9785	 -0.1447	 -0.1060	  0.0000
  2.6523	  3.9785	  0.0147	 -0.0066	  0.0000
  2.8181	  3.9785	 -0.0042	  0.0026	  0.0000
  2.9838	  3.9785	 -0.0109	  0.0141	  0.0000
  3.1496	  3.9785	 -0.0058	  0.0045	  0.0000
  3.3154	  3.9785	 -0.0353	 -0.0193	  0.0000
  3.4811	  3.9785	 -0.0197	 -0.0077	  0.0000
  3.6469	  3.9785	 -0.0005	 -0.0063	  0.0000
  3.8127	  3.9785	  0.0041	 -0.0091	  0.0000
  3.9785	  3.9785	  0.0012	 -0.0110	  0.0000
  4.1442	  3.9785	  0.0026	 -0.0050	  0.0000
  4.3100	  3.9785	  0.0088	 -0.0010	  0.0000
  4.4758	  3.9785	  0.0073	  0.0008	  0.0000
  4.6415	  3.9785	  0.0023	 -0.0050	  0.0000
  4.8073	  3.9785	  0.0015	 -0.0014	  0.0000
  4.9731	  3.9785	  0.0110	  0.0034	  0.0000
  5.1388	  3.9785	  0.0089	 -0.0000	  0.0000
  5.3046	  3.9785	  0.0072	 -0.0008	  0.0000
  5.4704	  3.9785	  0.0029	  0.0001	  0.0000
  5.6361	  3.9785	 -0.0039	  0.0015	  0.0000
  5.8019	  3.9785	 -0.0302	 -0.0057	  0.0000
  5.9677	  3.9785	 -0.0215	 -0.0107	  0.0000
  6.1334	  3.9785	 -0.1832	 -0.0005	  0.0000
  6.2992	  3.9785	 -0.0143	 -0.0000	  0.0000
  6.4650	  3.9785	 -0.0269	 -0.0078	  0.0000
  0.1658	  3.8127	 -0.0112	 -0.0174	  0.0000
  0.3315	  3.8127	 -0.0357	 -0.0400	  0.0000
  0.4973	  3.8127	 -0.0124	 -0.0137	  0.0000
  0.6631	  3.8127	  0.0200	 -0.0126	  0.0000
  0.8288	  3.8127	  0.1100	 -0.0675	  0.0000
  0.9946	  3.8127	 -0.5639	  0.0381	  0.0000
  1.1604	  3.8127	 -0.0445	  0.0721	  0.0000
  1.3262	  3.8127	  0.4125	  0.0429	  0.0000
  1.4919	  3.8127	  0.0056	 -0.0535	  0.0000
  1.6577	  3.8127	  3.5921	  0.8589	  0.0000
  1.8235	  3.8127	  3.1244	  0.6465	  0.0000
  1.9892	  3.8127	 -0.0296	  0.1009	  0.0000
  2.1550	  3.8127	 -0.2414	 -0.0297	  0.0000
  2.3208	  3.8127	 -0.2038	 -0.0610	  0.0000
  2.4865	  3.8127	  0.0472	 -1.7901	  0.0000
  2.6523	  3.8127	  3.0873	 -2.1854	  0.0000
  2.8181	  3.8127	 -0.0412	 -0.1478	  0.0000
  2.9838	  3.8127	  0.0262	 -0.0718	  0.0000
  3.1496	  3.8127	 -0.0269	  0.0117	  0.0000
  3.3154	  3.8127	 -0.0247	 -0.0005	  0.0000
  3.4811	  3.8127	 -0.0018	 -0.0019	  0.0000
  3.6469	  3.8127	 -0.0028	  0.0057	  0.0000
  3.8127	  3.8127	  0.0022	  0.0020	  0.0000
  3.9785	  3.8127	  0.0104	 -0.0197	  0.0000
  4.1442	  3.8127	  0.1541	  0.0148	  0.0000
  4.3100	  3.8127	 -0.0055	 -0.0212	  0.0000
  4.4758	  3.8127	 -0.0110	 -0.0041	  0.0000
  4.6415	  3.8127	 -0.0002	 -0.0040	  0.0000
  4.8073	  3.8127	  0.0194	  0.0001	  0.0000
  4.9731	  3.8127	  0.0073	  0.0009	  0.0000
  5.1388	  3.8127	 -0.0014	 -0.0035	  0.0000
  5.3046	  3.8127	  0.5180	  7.8892	  0.0000
  5.4704	  3.8127	 -0.0048	  0.1801	  0.0000
  5.6361	  3.8127	 -0.0048	  0.1801	  0.0000
  5.8019	  3.8127	 -0.0128	  0.0573	  0.0000
  5.9677	  3.8127	  0.0024	  0.0233	  0.0000
  6.1334	  3.8127	  0.0036	  0.0125	  0.0000
  6.2992	  3.8127	 -0.0011	 -0.0041	  0.0000
  6.4650	  3.8127	 -0.0232	 -0.0040	  0.0000
  0.1658	  3.6469	 -0.0041	 -0.0169	  0.0000
  0.3315	  3.6469	 -0.0062	 -0.0335	  0.0000
  0.4973	  3.6469	 -0.0043	 -0.0131	  0.0000
  0.6631	  3.6469	  0.0207	 -0.0104	  0.0000
  0.8288	  3.6469	  0.0539	  0.0456	  0.0000
  0.9946	  3.6469	 -0.0061	  0.0941	  0.0000
  1.1604	  3.6469	  0.0003	  0.0737	  0.0000
  1.3262	  3.6469	  0.0582	  0.0663	  0.0000
  1.4919	  3.6469	  0.1311	  0.0597	  0.0000
  1.6577	  3.6469	  0.1408	  0.0952	  0.0000
  1.8235	  3.6469	  0.0759	  0.0943	  0.0000
  1.9892	  3.6469	  0.0466	 -0.0419	  0.0000
  2.1550	  3.6469	 -0.1048	 -0.0658	  0.0000
  2.3208	  3.6469	 -0.1440	 -0.0146	  0.0000
  2.4865	  3.6469	  0.0010	 -0.0705	  0.0000
  2.6523	  3.6469	  0.4426	 -0.4299	  0.0000
  2.8181	  3.6469	  0.3608	 -0.1502	  0.0000
  2.9838	  3.6469	  0.0320	 -0.0431	  0.0000
  3.1496	  3.6469	 -0.0134	  0.0003	  0.0000
  3.3154	  3.6469	  0.0031	  0.0145	  0.0000
  3.4811	  3.6469	  0.0013	  0.0093	  0.0000
  3.6469	  3.6469	  0.0022	  0.0012	  0.0000
  3.8127	  3.6469	  0.0046	 -0.0033	  0.0000
  3.9785	  3.6469	 -0.0346	 -0.0932	  0.0000
  4.1442	  3.6469	 -0.1647	 -0.3212	  0.0000
  4.3100	  3.6469	 -0.0472	  0.0057	  0.0000
  4.4758	  3.6469	 -0.0268	 -0.0315	  0.0000
  4.6415	  3.6469	 -0.0012	 -0.0061	  0.0000
  4.8073	  3.6469	  0.0101	  0.0013	  0.0000
  4.9731	  3.6469	 -0.0061	  0.0010	  0.0000
  5.1388	  3.6469	  0.0009	 -0.0040	  0.0000
  5.3046	  3.6469	  0.1861	 -0.1691	  0.0000
  5.4704	  3.6469	  0.0209	  0.3625	  0.0000
  5.6361	  3.6469	  0.0113	  0.3801	  0.0000
  5.8019	  3.6469	 -0.0248	  0.0774	  0.0000
  5.9677	  3.6469	  0.0074	  0.0045	  0.0000
  6.1334	  3.6469	  0.0052	  0.0014	  0.0000
  6.2992	  3.6469	 -0.0030	 -0.0034	  0.0000
  6.4650	  3.6469	  0.0147	 -0.0329	  0.0000
  0.1658	  3.4811	  0.0119	 -0.0176	  0.0000
  0.3315	  3.4811	 -0.0067	 -0.0143	  0.0000
  0.4973	  3.4811	 -0.0385	  0.0057	  0.0000
  0.6631	  3.4811	  0.0023	  0.0222	  0.0000
  0.8288	  3.4811	  0.0771	  0.1038	  0.0000
  0.9946	  3.4811	 -0.0194	  0.1119	  0.0000
  1.1604	  3.4811	  0.0656	  0.2132	  0.0000
  1.3262	  3.4811	  0.1268	  0.1498	  0.0000
  1.4919	  3.4811	  0.0348	  0.0377	  0.0000
  1.6577	  3.4811	  0.0349	  0.1361	  0.0000
  1.8235	  3.4811	 -0.0374	  0.1903	  0.0000
  1.9892	  3.4811	  0.0370	 -0.1232	  0.0000
  2.1550	  3.4811	  0.0127	 -0.1786	  0.0000
  2.3208	  3.4811	 -0.0728	 -0.0885	  0.0000
  2.4865	  3.4811	  0.0135	 -0.0049	  0.0000
  2.6523	  3.4811	  0.1695	 -0.0577	  0.0000
  2.8181	  3.4811	  0.1286	 -0.1217	  0.0000
  2.9838	  3.4811	 -0.0402	 -0.0975	  0.0000
  3.1496	  3.4811	 -0.0126	 -0.0180	  0.0000
  3.3154	  3.4811	 -0.0071	  0.0109	  0.0000
  3.4811	  3.4811	 -0.0059	  0.0199	  0.0000
  3.6469	  3.4811	  0.0013	  0.0005	  0.0000
  3.8127	  3.4811	  0.0040	 -0.0043	  0.0000
  3.9785	  3.4811	  0.0011	 -0.0474	  0.0000
  4.1442	  3.4811	 -0.0850	 -0.1911	  0.0000
  4.3100	  3.4811	 -0.0502	 -0.0758	  0.0000
  4.4758	  3.4811	 -0.0243	  0.0057	  0.0000
  4.6415	  3.4811	 -0.0096	  0.0027	  0.0000
  4.8073	  3.4811	 -0.0083	  0.0008	  0.0000
  4.9731	  3.4811	 -0.0163	 -0.0040	  0.0000
  5.1388	  3.4811	  0.0365	 -0.0316	  0.0000
  5.3046	  3.4811	  0.0906	  0.0360	  0.0000
  5.4704	  3.4811	 -0.0494	  0.0202	  0.0000
  5.6361	  3.4811	 -0.1064	  0.0082	  0.0000
  5.8019	  3.4811	  0.0367	  0.1993	  0.0000
  5.9677	  3.4811	  0.0581	 -0.0000	  0.0000
  6.1334	  3.4811	 -0.0060	  0.0007	  0.0000
  6.2992	  3.4811	 -0.0312	  0.0404	  0.0000
  6.4650	  3.4811	  0.0019	 -0.0020	  0.0000
  0.1658	  3.3154	  0.1129	 -0.0553	  0.0000
  0.3315	  3.3154	 -0.0054	  0.0073	  0.0000
  0.4973	  3.3154	 -0.0338	  0.0043	  0.0000
  0.6631	  3.3154	 -0.0075	  0.0364	  0.0000
  0.8288	  3.3154	  0.1274	  0.3398	  0.0000
  0.9946	  3.3154	 -0.0844	  0.1573	  0.0000
  1.1604	  3.3154	  0.0425	  0.1438	  0.0000
  1.3262	  3.3154	  0.0604	  0.0805	  0.0000
  1.4919	  3.3154	  0.0126	 -0.0771	  0.0000
  1.6577	  3.3154	  0.1122	 -0.0473	  0.0000
  1.8235	  3.3154	 -0.0555	  0.0175	  0.0000
  1.9892	  3.3154	 -0.0081	 -0.3525	  0.0000
  2.1550	  3.3154	  0.0102	 -0.3640	  0.0000
  2.3208	  3.3154	 -0.0306	 -0.0844	  0.0000
  2.4865	  3.3154	  0.0146	 -0.0025	  0.0000
  2.6523	  3.3154	  0.0440	  0.0020	  0.0000
  2.8181	  3.3154	  0.0114	 -0.0582	  0.0000
  2.9838	  3.3154	 -0.0328	 -0.0417	  0.0000
  3.1496	  3.3154	 -0.0159	 -0.0104	  0.0000
  3.3154	  3.3154	 -0.0815	 -0.0087	  0.0000
  3.4811	  3.3154	 -0.0286	 -0.0040	  0.0000
  3.6469	  3.3154	 -0.0007	 -0.0018	  0.0000
  3.8127	  3.3154	  0.0038	  0.0022	  0.0000
  3.9785	  3.3154	  0.1018	  0.0232	  0.0000
  4.1442	  3.3154	  0.0384	 -0.2875	  0.0000
  4.3100	  3.3154	 -0.0258	 -0.0316	  0.0000
  4.4758	  3.3154	 -0.0065	  0.0176	  0.0000
  4.6415	  3.3154	 -0.0053	  0.0131	  0.0000
